username,full_text,cleaned_text
seravinnei,@jogmfs Bulol ngasih apa aja buat cwok ya padahal dia buat makan aja susah sampe rela beliin IP buat cwoknya sekarang kelilit pinjol udah gatau kabar dia gmna sekarang pkonya udah pegel ngasih tau,"['beri', 'apa', 'buat', 'cowok', 'padahal', 'buat', 'makan', 'susah', 'rela', 'belikan', 'ip', 'buat', 'cwoknya', 'sekarang', 'lilit', 'pinjam', 'online', 'enggak', 'tau', 'kabar', 'bagaimana', 'sekarang', 'pkonya', 'gel', 'beri', 'tau']"
rmadt_,@jogmfs dipakek buat pinjol itu nder,"['dipakek', 'buat', 'pinjam', 'online', 'kirim']"
roveiin,@jogmfs emang. kmna2 enak ada duit. gada tuh drama pinjol,"['memang', 'kmna', 'enak', 'duit', 'enggak', 'tuh', 'drama', 'pinjam', 'online']"
aken_zank,@jogmfs Kata Simbah hidup itu di syukuri walaupun waktu bujangan glamor tapi sesudah nikah ekonomi Morat Marit selama masih bisa makan yok lakoni wae. Hidup ini bukan sekedar untuk gengsi tapi pikirkan juga buat akhirat nya. Gengsi boleh tapi sesuai dengan isi dompetnya biar gak pinjol.,"['kata', 'simbah', 'hidup', 'di', 'syukur', 'walaupun', 'waktu', 'bujang', 'glamor', 'sudah', 'nikah', 'ekonomi', 'morat', 'marit', 'lama', 'bisa', 'makan', 'yuk', 'lakon', 'wae', 'hidup', 'bukan', 'dar', 'gengsi', 'pikir', 'buat', 'akhirat', 'nya', 'gengsi', 'tapi', 'sesuai', 'isi', 'dompet', 'biar', 'enggak', 'pinjam', 'online']"
Angelll_0011,@jogmfs Mau juga,['mau']
itusiapaaaa,@jogmfs meh tok nggo kontak darurat pinjol kh nder,"['meh', 'tok', 'nggo', 'kontak', 'darurat', 'pinjam', 'online', 'kirim']"
hyperleooo,@jogmfs ngemong anak 2,"['ngemong', 'anak']"
solpinmu,@jogmfs putus putus. jelek bgt mulutnya,"['putus', 'putus', 'jelek', 'banget', 'mulut']"
hellowangwang,@jogmfs Sebelum nikah banyak pinjaman ke pinjol kah? Atau sebelum nikah papan dan pangan masih ikut orang tua? Kalau yang pertama kurangi gaya hidup. Kalau yang kedua jangan ngontrak dulu ikut orang tua atau mertua dulu saja tapi ini bukan pilihan yang bijak.,"['nikah', 'banyak', 'pinjam', 'pinjam', 'online', 'nikah', 'papan', 'pangan', 'ikut', 'orang', 'tua', 'kalau', 'pertama', 'kurang', 'gaya', 'hidup', 'kalau', 'dua', 'jangan', 'ngontrak', 'dulu', 'ikut', 'orang', 'tua', 'atau', 'mertua', 'dulu', 'tapi', 'bukan', 'pilih', 'bijak']"
zero_absolutee,@jogmfs temenmu yg pinjol mungkin jd aplikasinya ngebaca kontak di hp dia. saranku sih ya diemin aja nanti lama-lama gak ditelpon lgi. dulu aku jg pernah tiap hari ada nomer asing nelponin dan pas dicek ke getcontact emg ada nomer2 dc jg. aku diemin atau lngsung end call.,"['temenmu', 'pinjam', 'online', 'mungkin', 'jadi', 'aplikasi', 'ngebaca', 'kontak', 'hp', 'saran', 'sih', 'diam', 'nanti', 'lama', 'lama', 'enggak', 'telpon', 'dulu', 'aku', 'pernah', 'tiap', 'hari', 'nomor', 'asing', 'nelponin', 'pas', 'cek', 'getcontact', 'memang', 'nomor', 'tagih', 'hutang', 'aku', 'diam', 'langsung', 'end', 'call']"
permata_arsy,@jogmfs Yang lebih harus ditanya adalah punya riwayat pinjol atau masih punya utang pinjol atau enggak. Masalah perpinjolan diera nowadays ini meresahkan.,"['lebih', 'tanya', 'punya', 'riwayat', 'pinjam', 'online', 'masih', 'punya', 'utang', 'pinjam', 'online', 'enggak', 'masalah', 'perpinjolan', 'era', 'nowadays', 'resah']"
angelalodies,@jokishafatrust semangat yaayy,"['semangat', 'yaayy']"
f_fathur,@joko_diy Tuhan: Biar terbebas dari Karma dan Pinjol karena nomor itu banyak tagihan dan rayuan kepada para wanita.,"['tuhan', 'biar', 'bebas', 'karma', 'pinjam', 'online', 'nomor', 'banyak', 'tagih', 'rayu', 'para', 'wanita']"
Bumi39316,@jokowi @DedynurPalakka @prabowo @gibran_tweet harus berapa banyak lagi korban judol pinjol baru negara bergerak? Sesusah itukah memberantas pinjol judol? Negara sudah gagal melindungi warganya.,"['berapa', 'banyak', 'korban', 'judi', 'online', 'pinjam', 'online', 'baru', 'negara', 'gerak', 'susah', 'itu', 'berantas', 'pinjam', 'online', 'judi', 'online', 'negara', 'gagal', 'lindung', 'warga']"
Bayouiraone1,@jokowi Lebih mudah aplikasi pinjol n judol pak...iklan nya nyaris tiap menit di HP,"['lebih', 'mudah', 'aplikasi', 'pinjam', 'online', 'n', 'judi', 'online', 'pak', 'iklan', 'nya', 'nyaris', 'tiap', 'menit', 'hp']"
Virsi6,@jokowi via Nadiem tahu benar cara pasarkan pinjol berbasis aplikasi pinjol. Tekan ekonomi rakyat via kenaikan semua harga agar aplikasi pinjol makmur. Itu sudah ia lakukan hutang habis habisan agar negara bangkrut tapi pejabatnya kaya raya. Jack Ma tepuk tangan.,"['via', 'tahu', 'benar', 'cara', 'pasar', 'pinjam', 'online', 'bas', 'aplikasi', 'pinjam', 'online', 'tekan', 'ekonomi', 'rakyat', 'via', 'naik', 'semua', 'harga', 'aplikasi', 'pinjam', 'online', 'makmur', 'sudah', 'laku', 'hutang', 'habis', 'habis', 'negara', 'bangkrut', 'jabat', 'kayak', 'raya', 'jack', 'sama', 'tepuk', 'tangan']"
endoongieyo,@joyrneyme Asal ga pinjol dah,"['asal', 'enggak', 'pinjam', 'online', 'deh']"
9umincha,@joyygm buat pinjol sabi nih,"['buat', 'pinjam', 'online', 'nih']"
kura2giok,@JSTrikukuh Itu basis perhitungan pinjol or rentenir sih kalau minjem 1 tahun bunga per bulan 2.5% jadinya per tahun 30% . Mungkin dia pernah jadi rentenir ,"['basis', 'hitung', 'pinjam', 'online', 'orang', 'rentenir', 'sih', 'kalau', 'minjem', 'tahun', 'bunga', 'per', 'bulan', 'jadi', 'per', 'tahun', 'mungkin', 'pernah', 'jadi', 'rentenir']"
ngabsunwooo,@jukymania Pinjol nya bilang apa ? Udah ada yang kerumah ga ? Jangan dibayar setau aku orang pinjol sengaja neror orang yang bukan pelaku biar ke trieger :(,"['pinjam', 'online', 'nya', 'bilang', 'apa', 'ada', 'rumah', 'enggak', 'jangan', 'bayar', 'tau', 'aku', 'orang', 'pinjam', 'online', 'sengaja', 'neror', 'orang', 'bukan', 'laku', 'biar', 'picu']"
hapuskanpinjol,@julianas17426 jgn menilai dari satu sisi ingat,"['jangan', 'nilai', 'satu', 'sisi', 'ingat']"
angelalodies,@juliebesite kak kan aku juga jualan bukan mau beli,"['kak', 'kan', 'aku', 'jual', 'bukan', 'mau', 'beli']"
uniquelaterrr,@JupiterUltraman Soalnya banyak spamcall nawarin pinjol,"['soal', 'banyak', 'spamcall', 'tawar', 'pinjam', 'online']"
bstgirlfriend,@justyourmoon12 Bs restrukturisasi dia kak tp harus telat dl,"['restrukturisasi', 'kak', 'harus', 'telat', 'dulu']"
bluemight_,@jwuniee hati hati chelle takutnya nanti ada yang ngaku ngaku salah tf padahal mah modus dijadiin pinjol,"['hati', 'hati', 'chelle', 'takut', 'ada', 'aku', 'aku', 'salah', 'transfer', 'padahal', 'mah', 'modus', 'jadi', 'pinjam', 'online']"
Bitcoin2Earn,@Kaladium10 @agus2ahyudi @kamto_adi iya pinjol ipar saya kena di seabank isi data foto selfie ktp lalu kata mereka uang yg masuk rekening sdh bisa ditransfer utk deposit. kini ipar saya bingung hrs bayar pinjol 15.6 jt dlm tempo 6 bln. gaji cuma 5 jt dan potongan banyak ,"['iya', 'pinjam', 'online', 'ipar', 'kena', 'seabank', 'isi', 'data', 'foto', 'selfie', 'kartu', 'tanda', 'duduk', 'lalu', 'kata', 'uang', 'masuk', 'rekening', 'bisa', 'transfer', 'deposit', 'kini', 'ipar', 'bingung', 'bayar', 'pinjam', 'online', 'juta', 'tempo', 'bulan', 'gaji', 'cuma', 'juta', 'potong', 'banyak']"
ateIophobi,@kalbulus ㅤ Pinjol punya siapa tuh? Emang lo punya pinjol? ㅤ,"['pinjam', 'online', 'punya', 'siapa', 'tuh', 'memang', 'lo', 'punya', 'pinjam', 'online']"
ateIophobi,@kalbulus ㅤ Tjih. Sombong banget elo malih. Orang kaya juga bisa pinjol. ㅤ,"['tjih', 'sombong', 'banget', 'lo', 'malih', 'orang', 'kayak', 'bisa', 'pinjam', 'online']"
meirysawk,@kamusiapacoba @ibnux Ganti jadi app game ntar ato pinjol macem aku laku.,"['ganti', 'jadi', 'app', 'main', 'entar', 'pinjam', 'online', 'macam', 'aku', 'laku']"
eaonesaja,@kang___L yang nolak org2 BODOH korban pinjol,"['tolak', 'orang', 'bodoh', 'korban', 'pinjam', 'online']"
Supriya77456669,@KangManto123 Tgl 1 gajian... Dipotong pajak... gunting bpjs... mbayar jaminan pensiun Tgl 2... Mbayar air listrik kebersihan keamanan Tgl 3... Mbayar duit bocah2 sekolah dll Tgl 4... Mbayar kredit bank pinjol dan panci Tgl 5 ... Sekrol2 cari pinjol nggo urip Nasibmu oh karyawan...,"['tanggal', 'gaji', 'potong', 'pajak', 'gunting', 'mbayar', 'jamin', 'pensiun', 'tanggal', 'mbayar', 'air', 'listrik', 'bersih', 'aman', 'tanggal', 'mbayar', 'duit', 'bocah', 'sekolah', 'tanggal', 'mbayar', 'kredit', 'bank', 'pinjam', 'online', 'panci', 'tanggal', 'krol', 'cari', 'pinjam', 'online', 'nggo', 'urip', 'nasib', 'karyawan']"
Aria_Consultant,@Kangnangiiss Ngga itu udah prosedur penagihan online aja. Rata-rata dc yang ke rumah akan langsung dateng tanpa konfirmasi tanpa telfon terlebih dahulu,"['enggak', 'sudah', 'prosedur', 'tagih', 'online', 'rata', 'rata', 'tagih', 'hutang', 'ke', 'rumah', 'langsung', 'datang', 'konfirmasi', 'telfon', 'lebih']"
biublubuu,@kantong_ajaib13 kalau kita bisa tarik dari akarnya ya mungkin bukan judol atau pinjol dll tapi kesejahteraan rakyatnya. mungkin pemerintah bisa benahi dimulai dari pendidikan hingga prakerja.,"['kalau', 'tarik', 'akar', 'mungkin', 'bukan', 'judi', 'online', 'pinjam', 'online', 'tapi', 'sejahtera', 'rakyat', 'mungkin', 'perintah', 'bisa', 'benah', 'mulai', 'didik', 'hingga', 'prakerja']"
realllma,@kantong_ajaib13 Pasti pinjol juga numpuk itu ,"['pinjam', 'online', 'numpuk']"
AsmoroM22,@kantong_ajaib13 Seberat apapu masalahmu jika kamu tidak judol tidak pinjol dan tidak pake narkoba kamu masih waras.,"['berat', 'apapu', 'masalah', 'kamu', 'judi', 'online', 'pinjam', 'online', 'tidak', 'pakai', 'narkoba', 'kamu', 'waras']"
fahrurrosidi,@KaredokLeunca__ @DivHumas_Polri @ListyoSigitP @ahriesonta makasih mak.. sudah banyak yg dobel kill oleh judol+pinjol. ga ada uang yg beredar di masyarakat semua diangkut bandar. ekonomi jd lesu. jgn sampe bansos tunai jg diangkut bandar,"['terima', 'kasih', 'mak', 'banyak', 'dobel', 'kill', 'judi', 'online', 'pinjam', 'online', 'enggak', 'uang', 'edar', 'masyarakat', 'semua', 'angkut', 'bandar', 'ekonomi', 'jadi', 'lesu', 'jangan', 'bansos', 'tunai', 'angkut', 'bandar']"
txtdrogut,@karyaberkata M3T uLtaH yng k3-17th dek dah pUnYA KTP bSk jaN buaT PinJOL yA... ,"['mt', 'ulang', 'tahun', 'ke', 'tahu', 'dek', 'deh', 'punya', 'kartu', 'tanda', 'duduk', 'besok', 'jangan', 'buat', 'pinjam', 'online']"
AsanoStarboy,@KavehSosialis Terjerat pinjol?,"['jerat', 'pinjam', 'online']"
SolidBorneo,@kayinpie Kamu kenapa ular?kok kayak buru buru...dikejar apa?pinjol?,"['kamu', 'ular', 'kok', 'kayak', 'buru', 'buru', 'kejar', 'apa', 'pinjam', 'online']"
pingkyuin,@kdrama_menfess Baek hyunwoo: - tidak selingkuh - tidak kdrt - tidak nyabu - tidak pinjol - tidak judol ,"['baik', 'selingkuh', 'keras', 'rumah', 'tangga', 'narkoba', 'pinjam', 'online', 'judi', 'online']"
did_abriono,@kegblgnunfaedh ada yang ganteng korban pinjol kecanduan judol.... akhirnya rentalin kntl... mau?? ,"['yang', 'ganteng', 'korban', 'pinjam', 'online', 'candu', 'judi', 'online', 'akhir', 'rental', 'mau']"
solpinmu,@kegblgnunfaedh anak umur 3tahun lg aktif-aktifnya bisa dilepas begini dijalan walaupun itu jalan komplek tetep aja....aduh,"['anak', 'umur', 'tahun', 'aktif', 'aktif', 'lepas', 'begini', 'jalan', 'walaupun', 'jalan', 'komplek', 'tetap', 'aduh']"
hapuskanpinjol,@kegblgnunfaedh anjiirrr,['anjiir']
solpinmu,@kegblgnunfaedh ANJIRRRR,['anjir']
Arikandria90083,@kegblgnunfaedh bayar pinjol cicilan aipon bayar kostan ,"['bayar', 'pinjam', 'online', 'cicil', 'aipon', 'bayar', 'kostan']"
Honey_Badger619,@kegblgnunfaedh Curiga inget tagihan pinjol yg blm dibayar,"['curiga', 'ingat', 'tagih', 'pinjam', 'online', 'belum', 'bayar']"
nadyakong,@kegblgnunfaedh gak heran DC pinjol gualak gualak amat,"['enggak', 'heran', 'tagih', 'hutang', 'pinjam', 'online', 'gualak', 'gualak']"
hapuskanpinjol,@kegblgnunfaedh klo saya sih 100% yakin dia terlibat saksi ada lebih dari 1 barang bukti ada dokumentasi foto ada kendaraan ada jejak digital dia aggota geng motor ada dia ini pandai memanipulasi jika d lihat dari gerak geriknya dia memanfaatkan kebodohan netizen yg doyan sekali jadi detektif2an,"['kalo', 'sih', 'yakin', 'libat', 'saksi', 'lebih', 'barang', 'bukti', 'dokumentasi', 'foto', 'kendara', 'jejak', 'digital', 'aggota', 'geng', 'motor', 'pandai', 'manipulasi', 'di', 'lihat', 'gerak', 'gerik', 'dia', 'manfaat', 'bodoh', 'masyarakat', 'suka', 'sekali', 'jadi', 'detektif']"
_ZchorzpionDude,@kegblgnunfaedh Pinjol mana yg nyakitimu lahir bathin mbak?,"['pinjam', 'online', 'mana', 'nyakitimu', 'lahir', 'bathin', 'mbak']"
xxxvanxx,@kegblgnunfaedh Pov : sebelum kenal pinjol,"['pov', 'kenal', 'pinjam', 'online']"
aelyiee,@kehampaan0 @mariwpossa @convomfs Kemarin acc x nya di hack kak isinya pinjol semua ya sama mahasiswanya sih yang kena kasus plagiasi,"['kemarin', 'terima', 'kali', 'nya', 'hack', 'kak', 'isi', 'pinjam', 'online', 'semua', 'sama', 'mahasiswa', 'sih', 'kena', 'kasus', 'plagiasi']"
angelalodies,@keiiitha harus banyak,['banyak']
yyourdaddyyy1,@kekocakanx Ada mantan aku pinjol 10jt demi party sama orang lain,"['mantan', 'aku', 'pinjam', 'online', 'juta', 'party', 'sama', 'orang']"
CheFha_,@kekocakanx Aku ga marah ke cowonya aku lebih marah ke cewenya. Faaak lah kok lu mau ditolol2in sama manusia kayak gitu sih sdh tau pake apk pinjol bahaya malah di turutin.,"['aku', 'enggak', 'marah', 'cowonya', 'aku', 'lebih', 'marah', 'cewenya', 'fak', 'lah', 'kok', 'kamu', 'mau', 'ditololin', 'sama', 'manusia', 'kayak', 'sih', 'tau', 'pakai', 'pinjam', 'online', 'bahaya', 'malah', 'turutin']"
susan77580,@kekocakanx Di awal pas nyuruh minjeum ke pinjol aja gue udah ilfil bangt ke asu yaa tu orang .,"['awal', 'pas', 'nyuruh', 'minjeum', 'pinjam', 'online', 'gue', 'ilfil', 'banget', 'asu', 'itu', 'orang']"
lennywi12022002,@kekocakanx kirain gua dishare gini karna ditolak. ternyata dipinjem juga mana pake account sendiri. minimal klo mau ngejelekin orng pastiin diri sendiri ga lebih tolol mbak. ud tau dijebak aj masi bales sayang. naif bngt sjk kpn org yg suka pinjol bs bayar?!!! wkwk,"['ira', 'aku', 'dishare', 'begini', 'tolak', 'nyata', 'dipinjem', 'mana', 'pakai', 'account', 'sendiri', 'minimal', 'kalo', 'mau', 'ngejelekin', 'orang', 'pastiin', 'diri', 'sendiri', 'enggak', 'lebih', 'tolol', 'mbak', 'tau', 'jebak', 'masih', 'balas', 'sayang', 'naif', 'banget', 'sejak', 'kapan', 'orang', 'suka', 'pinjam', 'online', 'bayar', 'wkwk']"
hanafilahcf,@kekocakanx lebih gregetan sm lu nya sih nder chat awal udah love pinjol bombing bgt gituu,"['lebih', 'gregetan', 'sama', 'kamu', 'nya', 'sih', 'kirim', 'chat', 'awal', 'love', 'pinjam', 'online', 'bombing', 'banget']"
rgoestama,@kelixmann Bagus gitu cm pusing doang. Drpd duit gada keinginan tinggi akhirnya malah pinjol.,"['bagus', 'cuma', 'pusing', 'doang', 'duit', 'enggak', 'ingin', 'tinggi', 'akhir', 'malah', 'pinjam', 'online']"
hutapea44145,@Kemdikbud_RI @jokowi @nadiemmakarim @GuruDikdas_GTK @gtkdikmendiksus @PAUDDikdasmen merdeka belajar tidak merdeka mengajar..! bagaimana guru guru gak kena pinjol tpg yg normarnya di DKI April cair sudah mau Juni belum juga gimana ni pak Nadim? apa nyangkut di pak gubernur DKI? payah...!,"['merdeka', 'ajar', 'merdeka', 'ajar', 'bagaimana', 'guru', 'guru', 'enggak', 'kena', 'pinjam', 'online', 'tpg', 'normarnya', 'dki', 'april', 'cair', 'mau', 'juni', 'juga', 'bagaimana', 'nih', 'pak', 'nadim', 'apa', 'nyangkut', 'pak', 'gubernur', 'dki', 'payah']"
idosdr,@kemgelapan @gibran_tweet Bayar UKT-nya bisa pakai pinjol? ,"['bayar', 'uang', 'kuliah', 'tunggal', 'nya', 'pakai', 'pinjam', 'online']"
JAKEVSlM,@kenlinci nanti ada yg dm lo bel nagih pinjol,"['ada', 'pesan', 'langsung', 'lo', 'bel', 'nagih', 'pinjam', 'online']"
cigxaz,@kentangseksih gua pinjol dulu,"['aku', 'pinjam', 'online', 'dulu']"
littleawpa,@kherrlocke @RacunBelanja Buat pinjol mksdnya biar bisa bayarin kmu wkwkkw,"['buat', 'pinjam', 'online', 'maksud', 'biar', 'bayarin', 'kamu', 'wkwkkw']"
adaJAYP,@kiandra_loves_u Lu gak jadi join agency pinjol kah?,"['kamu', 'enggak', 'jadi', 'gabung', 'agens', 'pinjam', 'online']"
Rahmatorlen999,@kinapie Foto nya buat daftar pinjol,"['foto', 'nya', 'buat', 'daftar', 'pinjam', 'online']"
OnlyOnesia,@KinjengKolenka Gak lah Terbuai oke gas oke gasss Joged terus gak mikir harga2 naik sekolahin anak bueraatttt eeh ada pinjol kok,"['enggak', 'lah', 'buai', 'oke', 'gas', 'oke', 'gas', 'tari', 'terus', 'enggak', 'mikir', 'harga', 'naik', 'sekolah', 'anak', 'berat', 'eeh', 'pinjam', 'online', 'kok']"
marjoier,@KissUAorima janji gak dipake pinjol?,"['janji', 'enggak', 'pakai', 'pinjam', 'online']"
sweaterlie,@kisswithurlips hrusnya kamu jadiin nomer dia buat ambil pinjol aja,"['harus', 'kamu', 'jadi', 'nomor', 'buat', 'ambil', 'pinjam', 'online']"
kayinpie,@kiyowooou____ Yuk masih ada pinjol tu,"['yuk', 'ada', 'pinjam', 'online']"
levi0samu,@kizumizuha biasanya digunain untuk pinjol ilegal yg ga terdaftar di ojk:') tp moga datamu aman2 aja,"['biasa', 'guna', 'pinjam', 'online', 'ilegal', 'enggak', 'daftar', 'otoritas', 'jasa', 'uang', 'moga', 'data', 'aman']"
levi0samu,@kizumizuha hahhh kok bisa??? tkutnya datamu dipake pinjol atau bisa2 rekening dibobol mentok2 lapor di ojk keknya misal datamu disalahgunain nnti: ,"['hah', 'kok', 'tkutnya', 'data', 'pakai', 'pinjam', 'online', 'bisa', 'rekening', 'bobol', 'mentok', 'lapor', 'otoritas', 'jasa', 'uang', 'kayak', 'misal', 'data', 'disalahgunain']"
PoetStories,@kleekrys Pinjol aja gimna??,"['pinjam', 'online', 'bagaimana']"
hapuskanpinjol,@kompascom anak buah y kok tajir2? atw jgn2 duit haram juga yg ketauan sama SYL akhirnya di peras klo g bagi2 d laporkan ke KPK mencurigakan ,"['anak', 'buah', 'kok', 'tajir', 'jangan', 'duit', 'haram', 'yang', 'tahu', 'sama', 'syl', 'akhir', 'peras', 'kalo', 'enggak', 'di', 'lapor', 'kpk', 'curiga']"
ableh133,@kompascom Bisa bayar pakai GoPay Paylater kok kan menterinya bilang bayar ukt pakai pinjol,"['bayar', 'pakai', 'bayar', 'kok', 'kan', 'menteri', 'bilang', 'bayar', 'uang', 'kuliah', 'tunggal', 'pakai', 'pinjam', 'online']"
bdatmaneo,@kompascom Cara2 legal kotor merampok uang rakyat. Kenapa tdk dr dulu? Lebih bangsat dari Pinjol,"['cara', 'legal', 'kotor', 'rampok', 'uang', 'rakyat', 'tidak', 'dulu', 'lebih', 'pinjam', 'online']"
jomblokesayanga,@kompascom Disana pendidikan kesehatan GRATIS!!!!!!!! Disini mah UKT DISURUH PINJOL!!!! WHAT THE FUCK????,"['sana', 'didik', 'sehat', 'gratis', 'sini', 'mah', 'uang', 'kuliah', 'tunggal', 'suruh', 'pinjam', 'online', 'what', 'the', 'fuck']"
nocturnalforsa1,@kompascom Emang ngawur uda bikin kurikulum asal2an. Naikin ukt ga masuk akal. Dan mahasiswa di suruh pinjol kalau ga ada biaya. eropa aja ga mau pakai sistem student loan. Amerika mau hapus ni sistem. Krn tau ni sistem sampah. Eh malah mau diterapin di sini.,"['memang', 'ngawur', 'bikin', 'kurikulum', 'asal', 'naikin', 'uang', 'kuliah', 'tunggal', 'enggak', 'masuk', 'akal', 'mahasiswa', 'suruh', 'pinjam', 'online', 'kalau', 'enggak', 'biaya', 'eropa', 'enggak', 'mau', 'pakai', 'sistem', 'ajar', 'pinjam', 'amerika', 'mau', 'hapus', 'nih', 'sistem', 'tau', 'nih', 'sistem', 'sampah', 'eh', 'malah', 'mau', 'diterapin', 'sini']"
mailmamenster,@kompascom Ilang mah engga. Diambilnya susah. Ntar harus buat skck dulu terus legalisir ijazah dari tk - kuliah terus bikjn surat pengantar dari rt - gubernur sama satu lagi surat keterangan belum pernah daftar pinjol yang dikeluarin OJK.,"['hilang', 'mah', 'enggak', 'ambil', 'susah', 'entar', 'buat', 'skck', 'dulu', 'terus', 'legalisir', 'ijazah', 'tak', 'kuliah', 'terus', 'bikjn', 'surat', 'antar', 'rt', 'gubernur', 'sama', 'satu', 'surat', 'terang', 'pernah', 'daftar', 'pinjam', 'online', 'dikeluarin', 'otoritas', 'jasa', 'uang']"
PetrGuna777,@kompascom Kementrian Judi Online? atau Kementrian Pinjol?,"['menteri', 'judi', 'online', 'menteri', 'pinjam', 'online']"
hapuskanpinjol,@kompascom lah? emg dia gaji y bakal d potong siapa?,"['lah', 'memang', 'gaji', 'bakal', 'potong', 'siapa']"
hapuskanpinjol,@kompascom malah muncul y kalian ini makin membuat gaduh suasana,"['malah', 'muncul', 'kalian', 'makin', 'buat', 'gaduh', 'suasana']"
dony_85,@kompascom Padahal tinggal sinkron data aja ke dukcapil. Klo masih ga ada baru samperin atau wa. Masa kalah ma DC pinjol,"['padahal', 'tinggal', 'sinkron', 'data', 'ke', 'kalo', 'enggak', 'baru', 'samperin', 'wa', 'masa', 'kalah', 'sama', 'tagih', 'hutang', 'pinjam', 'online']"
frhnkid,@kompascom pke aplikasi pinjol bu️,"['pakai', 'aplikasi', 'pinjam', 'online', 'bu']"
hapuskanpinjol,@kompascom selalu membanding2 kan dgn negara yg sudah maju dan sejahtera,"['selalu', 'banding', 'kan', 'negara', 'sudah', 'maju', 'sejahtera']"
eikpp16,@kompascom Setuju bu asal kita dijamin ga ada yg korupsi kal ada langsung hukum mati sekolah full sampai kuliah gratis kesehatan full gratis lapangan pekerjaan banyak pengangguran dibayar ga ada pinjol kriminalitas rendah apa lagi ya.,"['tuju', 'bu', 'asal', 'jamin', 'enggak', 'yang', 'korupsi', 'kal', 'langsung', 'hukum', 'mati', 'sekolah', 'penuh', 'kuliah', 'gratis', 'sehat', 'penuh', 'gratis', 'lapang', 'kerja', 'banyak', 'punya', 'kerja', 'bayar', 'enggak', 'pinjam', 'online', 'kriminalitas', 'rendah', 'apa', 'ya']"
hapuskanpinjol,@kompascom sudah biasa selalu bikin gaduh lalu cabut dan ga jadi klo rakyat yg bikin gaduh langsung di seret ke polisi,"['biasa', 'selalu', 'bikin', 'gaduh', 'lalu', 'cabut', 'enggak', 'jadi', 'kalo', 'rakyat', 'bikin', 'gaduh', 'langsung', 'seret', 'polisi']"
